"",,,,,by the LINK_PAGE control in Register 0x300.,,
0x45B,ILS_RES1,[7:0],RES1,,Reserved field 1. This control is paged by,0x0,R/W
"",,,,,the LINK_PAGE control in Register 0x300.,,
0x45C,ILS_RES2,[7:0],RES2,,Reserved field 2. This control is paged by,0x0,R/W
"",,,,,the LINK_PAGE control in Register 0x300.,,
0x45D,ILS_CHECKSUM,[7:0],FCHK0,,Calculated link configuration checksum. This,0x0,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. This signal must only be,,
"",,,,,programmed while the QBD is held in soft,,
"",,,,,"reset (Register 0x475, Bit 3), and must not",,
"",,,,,be changed during normal operation.,,
0x46C,LANE_DESKEW,7,ILD7,,Interlane deskew status for Lane 7. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,6,ILD6,,Interlane deskew status for Lane 6. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,5,ILD5,,Interlane deskew status for Lane 5. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,4,ILD4,,Interlane deskew status for Lane 4. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,3,ILD3,,Interlane deskew status for Lane 3. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,2,ILD2,,Interlane deskew status for Lane 2. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,1,ILD1,,Interlane deskew status for Lane 1. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
"",,0,ILD0,,Interlane deskew status for Lane 0. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Deskew failed.,,
"",,,,1,Deskew achieved.,,
0x46D,BAD_DISPARITY,7,BDE7,,Bad disparity errors status for Lane 7. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < error threshold (ETH)[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,BDE6,,Bad disparity errors status for Lane 6. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,BDE5,,Bad disparity errors status for Lane 5. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,4,BDE4,,Bad disparity errors status for Lane 4. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,3,BDE3,,Bad disparity errors status for Lane 3. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,2,BDE2,,Bad disparity errors status for Lane 2. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,1,BDE1,,Bad disparity errors status for Lane 1. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,0,BDE0,,Bad disparity errors status for Lane 0. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
0x46E,NOT_IN_TABLE,7,NIT7,,Not in table errors status for Lane 7. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,NIT6,,Not in table errors status for Lane 6. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,NIT5,,Not in table errors status for Lane 5. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,4,NIT4,,Not in table errors status for Lane 4. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,3,NIT3,,Not in table errors status for Lane 3. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,2,NIT2,,Not in table errors status for Lane 2. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,1,NIT1,,Not in table errors status for Lane 1. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,0,NIT0,,Not in table errors status for Lane 0. This,0x0,R
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x46F,UNEXPECTED_,7,UEK7,,"Unexpected K character errors status, Lane 7.",0x0,R
"",KCHAR,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,6,UEK6,,"Unexpected K character errors status, Lane 6.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,5,UEK5,,"Unexpected K character errors status, Lane 5.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,4,UEK4,,"Unexpected K character errors status, Lane 4.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,3,UEK3,,"Unexpected K character errors status, Lane 3.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,2,UEK2,,"Unexpected K character errors status, Lane 2.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,1,UEK1,,"Unexpected K character errors status, Lane 1.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
"",,0,UEK0,,"Unexpected K character errors status, Lane 0.",0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Error count < ETH[7:0] value.,,
"",,,,1,Error count ≥ ETH[7:0] value.,,
0x470,CODE_GRP_SYNC,7,CGS7,,Code group synchronization status for,0x0,R
"",,,,,Lane 7. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,6,CGS6,,Code group synchronization status for,0x0,R
"",,,,,Lane 6. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,5,CGS5,,Code group synchronization status for,0x0,R
"",,,,,Lane 5. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,4,CGS4,,Code group synchronization status for,0x0,R
"",,,,,Lane 4. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,3,CGS3,,Code group synchronization status for,0x0,R
"",,,,,Lane 3. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,CGS2,,Code group synchronization status for,0x0,R
"",,,,,Lane 2. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,1,CGS1,,Code group synchronization status for,0x0,R
"",,,,,Lane 1. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,CGS0,,Code group synchronization status for,0x0,R
"",,,,,Lane 0. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x471,FRAME_SYNC,7,FS7,,Frame synchronization status for Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,6,FS6,,Frame synchronization status for Lane 6.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,5,FS5,,Frame synchronization status for Lane 5.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,4,FS4,,Frame synchronization status for Lane 4.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,3,FS3,,Frame synchronization status for Lane 3.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,FS2,,Frame synchronization status for Lane 2.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,1,FS1,,Frame synchronization status for Lane 1.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,FS0,,Frame synchronization status for Lane 0.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x472,GOOD_CHECKSUM,7,CKS7,,Computed checksum status for Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,6,CKS6,,Computed checksum status for Lane 6.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,5,CKS5,,Computed checksum status for Lane 5.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,4,CKS4,,Computed checksum status for Lane 4.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,3,CKS3,,Computed checksum status for Lane 3.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,2,CKS2,,Computed checksum status for Lane 2.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,1,CKS1,,Computed checksum status for Lane 1.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
"",,0,CKS0,,Computed checksum status for Lane 0.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Checksum is incorrect.,,
"",,,,1,Checksum is correct.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x473,INIT_LANE_SYNC,7,ILS7,,Initial lane synchronization status for Lane 7.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,6,ILS6,,Initial lane synchronization status for Lane 6.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,5,ILS5,,Initial lane synchronization status for Lane 5.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,4,ILS4,,Initial lane synchronization status for Lane 4.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,3,ILS3,,Initial lane synchronization status for Lane 3.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,2,ILS2,,Initial lane synchronization status for Lane 2.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,1,ILS1,,Initial lane synchronization status for Lane 1.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
"",,0,ILS0,,Initial lane synchronization status for Lane 0.,0x0,R
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300.,,
"",,,,0,Synchronization lost.,,
"",,,,1,Synchronization achieved.,,
0x475,CTRLREG0,[7:4],RESERVED,,Reserved.,0x0,R/W
"",,3,SOFTRST,,QBD soft reset. Active high synchronous,0x0,R/W
"",,,,,reset. Resets all hardware to power-on,,
"",,,,,state. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300.,,
"",,2,FORCESYNCREQ,,Command from application to assert a,0x0,R/W
"",,,,,synchronization request. Active high. This,,
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300.,,
"",,1,RESERVED,,Reserved.,0x0,R
"",,0,REPL_FRM_ENA,,"When this level input is set, it enables the",0x1,R/W
"",,,,,replacement of frames received in error.,,
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300. This signal must,,
"",,,,,only be programmed while the QBD is,,
"",,,,,"held in soft reset (Register 0x475, Bit 3), and",,
"",,,,,must not be changed during normal,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x476,CTRLREG1,[7:5],RESERVED,,Reserved.,0x0,R
"",,4,QUAL_RDERR,,Error reporting behavior for concurrent,0x1,R/W
"",,,,,not in table (NIT) and running disparity,,
"",,,,,(RD) errors. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300. Set,,
"",,,,,this bit to 1. This signal must only be,,
"",,,,,programmed while the QBD is held in soft,,
"",,,,,"reset (Register 0x475, Bit 3), and must not",,
"",,,,,be changed during normal operation.,,
"",,,,0,NIT has no effect on RD error.,,
"",,,,1,NIT error masks concurrent with RD error.,,
"",,[3:1],RESERVED,,Reserved.,0x0,R/W
"",,0,FCHK_N,,Checksum calculation method. This,0x0,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. This signal must only be,,
"",,,,,programmed while the QBD is held in soft,,
"",,,,,"reset (Register 0x475, Bit 3), and must not",,
"",,,,,be changed during normal operation.,,
"",,,,0,Checksum is calculated by summing the,,
"",,,,,individual fields in the link configuration,,
"",,,,,"table as defined in Section 8.3, Table 20 of",,
"",,,,,the JESD204B standard.,,
"",,,,1,Checksum is calculated by summing the,,
"",,,,,registers containing the packed link,,
"",,,,,configuration fields (sum of Register 0x450,,
"",,,,,"to Register 0x45A, modulo 256).",,
0x477,CTRLREG2,7,ILS_MODE,,Data link layer test mode is enabled when,0x0,R/W
"",,,,,this bit is set to 1. CGS pattern is followed,,
"",,,,,by a perpetual ILAS sequence. This control,,
"",,,,,is paged by the LINK_PAGE control in,,
"",,,,,Register 0x300. This signal must only be,,
"",,,,,programmed while the QBD is held in soft,,
"",,,,,"reset (Register 0x475, Bit 3), and must not",,
"",,,,,be changed during normal operation.,,
"",,,,0,Normal mode.,,
"",,,,1,CGS pattern is followed by a perpetual,,
"",,,,,ILAS sequence.,,
"",,6,RESERVED,,Reserved.,0x0,R/W
"",,5,REPDATATEST,,Repetitive data test enable using the,0x0,R/W
"",,,,,"JTSPAT pattern. To enable the test, Bit 7 of",,
"",,,,,this register must = 0. This control is paged,,
"",,,,,by the LINK_PAGE control in Register 0x300.,,
"",,,,,This signal must only be programmed,,
"",,,,,while the QBD is held in soft reset,,
"",,,,,"(Register 0x475, Bit 3), and must not be",,
"",,,,,changed during normal operation.,,
"",,4,QUETESTERR,,Queue test error mode. This control is,0x0,R/W
"",,,,,paged by the LINK_PAGE control in,,
"",,,,,Register 0x300. This signal must only be,,
"",,,,,programmed while the QBD is held in soft,,
"",,,,,"reset (Register 0x475, Bit 3), and must not",,
"",,,,,be changed during normal operation.,,
"",,,,0,"When this bit = 0, simultaneous errors on",,
"",,,,,multiple lanes are reported as one error.,,
"",,,,1,Selected when this bit = 1 and when,,
"",,,,,REPDATATEST = 1. Detected errors from all,,
"",,,,,lanes are trapped in a counter and,,
"",,,,,sequentially signaled on SYNCOUTx±.,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
"",,3,AR_ECNTR,,Automatic reset of error counter. The error,0x0,R/W
"",,,,,counter that causes assertion of SYNCOUTx±,,
"",,,,,is automatically reset to 0 when AR_ECNTR =,,
"",,,,,1. All other counters are unaffected. This,,
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. This signal must only be,,
"",,,,,programmed while the QBD is held in soft,,
"",,,,,"reset (Register 0x475, Bit 3), and must not",,
"",,,,,be changed during normal operation.,,
"",,[2:0],RESERVED,,Reserved.,0x0,R
0x478,KVAL,[7:0],KSYNC,,Number of 4 × K multiframes during ILAS.,0x1,R/W
"",,,,,This control is paged by the LINK_PAGE,,
"",,,,,control in Register 0x300. This signal must,,
"",,,,,only be programmed while the QBD is,,
"",,,,,"held in soft reset (Register 0x475, Bit 3), and",,
"",,,,,must not be changed during normal,,
"",,,,,operation.,,
0x47C,ERRORTHRES,[7:0],ETH,,Error counter threshold value. These bits,0xFF,R/W
"",,,,,set when a SYNCOUTx± error or IRQx,,
"",,,,,"interrupt is sent due to BD, NIT, or UEK",,
"",,,,,errors. This control is paged by the,,
"",,,,,LINK_PAGE control in Register 0x300. This,,
"",,,,,signal must only be programmed while,,
"",,,,,the QBD is held in soft reset,,
"",,,,,"(Register 0x475, Bit 3), and must not be",,
"",,,,,changed during normal operation.,,
0x47D,SYNC_ASSERT_,[7:3],RESERVED,,Reserved.,0x0,R
"",MASK,[2:0],SYNC_ASSERT_,,"SYNCOUTx± assertion enable mask for BD,",0x7,R/W
"",,,MASK,,"NIT, and UEK error conditions. This control",,
"",,,,,is paged by the LINK_PAGE control in,,
"",,,,,"Register 0x300. Active high, SYNCOUTx±",,
"",,,,,"assertion enable mask for BD, NIT, and UEK",,
"",,,,,"error conditions, respectively. When an",,
"",,,,,"error counter, in any lane, has reached the",,
"",,,,,"error threshold count, ETH[7:0], and the",,
"",,,,,corresponding SYNC_ASSERT_MASK bit is,,
"",,,,,"set, SYNCOUTx± is asserted. The mask bits",,
"",,,,,are as follows (the bit sequence is reversed,,
"",,,,,with respect to the other error count,,
"",,,,,controls and the error counters):,,
"",,,,,Bit 2 = bad disparity error (BDE).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = unexpected K character error (UEK).,,
0x480,ECNT_CTRL0,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA0,,Error counter enables for Lane 0. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
"",,[2:0],ECNT_RST0,,Reset error counters for Lane 0. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 2 = bad disparity error (BDE).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = unexpected K character error (UEK).,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x481,ECNT_CTRL1,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA1,,Error counter enables for Lane 1. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
"",,[2:0],ECNT_RST1,,Reset error counters for Lane 1. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 2 = unexpected K character error (UEK).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = bad disparity error (BDE).,,
0x482,ECNT_CTRL2,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA2,,Error counter enables for Lane 2. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
"",,[2:0],ECNT_RST2,,Reset error counters for Lane 2. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 2 = unexpected K character error (UEK).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = bad disparity error (BDE).,,
0x483,ECNT_CTRL3,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA3,,Error counter enables for Lane 3. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
"",,[2:0],ECNT_RST3,,Reset error counters for Lane 3. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 2 = unexpected K character error (UEK).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = bad disparity error (BDE).,,
Addr.,Name,Bits,Bit Name,Settings,Description,Reset,Access
0x484,ECNT_CTRL4,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA4,,Error counter enables for Lane 4. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
"",,[2:0],ECNT_RST4,,Reset error counters for Lane 4. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 2 = unexpected K character error (UEK).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = bad disparity error (BDE).,,
0x485,ECNT_CTRL5,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA5,,Error counter enables for Lane 5. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
"",,[2:0],ECNT_RST5,,Reset error counters for Lane 5. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 2 = unexpected K character error (UEK).,,
"",,,,,Bit 1 = not in table error (NIT).,,
"",,,,,Bit 0 = bad disparity error (BDE).,,
0x486,ECNT_CTRL6,[7:6],RESERVED,,Reserved.,0x0,R
"",,[5:3],ECNT_ENA6,,Error counter enables for Lane 6. This,0x7,R/W
"",,,,,control is paged by the LINK_PAGE control,,
"",,,,,in Register 0x300. Counters of each lane,,
"",,,,,are addressed as follows:,,
"",,,,,Bit 5 = unexpected K character error (UEK).,,
"",,,,,Bit 4 = not in table error (NIT).,,
"",,,,,Bit 3 = bad disparity error (BDE).,,
